Meeting ID,Minister,Role,Department,Start Date,End Date,Organisation,Representative,Reason,Hopspitality?,Original File,Original Row
5531,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Mencap,,Access to elected offices,0,186497_ministers-meetings-apr-jun-2011.csv,64
5531,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Spinal Injuries Association,,Access to elected offices,0,186497_ministers-meetings-apr-jun-2011.csv,64
5531,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Loud,,Access to elected offices,0,186497_ministers-meetings-apr-jun-2011.csv,64
5531,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Clear,,Access to elected offices,0,186497_ministers-meetings-apr-jun-2011.csv,64
5531,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Disability Coalition Tower Hamlets,,Access to elected offices,0,186497_ministers-meetings-apr-jun-2011.csv,64
5531,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Operation Black Vote,,Access to elected offices,0,186497_ministers-meetings-apr-jun-2011.csv,64
5531,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,British Deaf Association,,Access to elected offices,0,186497_ministers-meetings-apr-jun-2011.csv,64
5532,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Grandparents Plus,,Child Maintenance,0,186497_ministers-meetings-apr-jun-2011.csv,65
5533,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Skills for Care,,Social Care,0,186497_ministers-meetings-apr-jun-2011.csv,66
5534,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Diverse Solutions,,Disability issues,0,186497_ministers-meetings-apr-jun-2011.csv,67
5535,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Private employers working group,,Flexible working,0,186497_ministers-meetings-apr-jun-2011.csv,68
5535,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Working Families Confederation of British Industry,,Flexible working,0,186497_ministers-meetings-apr-jun-2011.csv,68
5535,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Women Like Us,,Flexible working,0,186497_ministers-meetings-apr-jun-2011.csv,68
5535,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Federation of Small Businesses,,Flexible working,0,186497_ministers-meetings-apr-jun-2011.csv,68
5535,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Chartered Institute of Personnel,,Flexible working,0,186497_ministers-meetings-apr-jun-2011.csv,68
5535,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Development,,Flexible working,0,186497_ministers-meetings-apr-jun-2011.csv,68
5535,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Trades Union Congress,,Flexible working,0,186497_ministers-meetings-apr-jun-2011.csv,68
5535,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Engineering Employers Federation,,Flexible working,0,186497_ministers-meetings-apr-jun-2011.csv,68
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Gingerbread,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Citizens Advice,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Daycare trust,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Every Disabled Child Matters,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Save the Children,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Family Action,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Trades Union Congress,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Child Poverty Action Group,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Working Families,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Barnardos,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,4 Children,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Equality,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Human Rights Commission,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,National Childrens Bureau,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Childrens Society,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,National Day Nursery Association,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,National Childminding Association,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Westminster Advisers,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Resolution Foundation,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5536,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Platform 51,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,69
5537,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,05-2011,05-2011,Family Action,,Child Maintenance,0,186497_ministers-meetings-apr-jun-2011.csv,70
5538,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Citizens Advice,,Child Maintenance,0,186497_ministers-meetings-apr-jun-2011.csv,71
5539,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Social Firms,,Disability equality,0,186497_ministers-meetings-apr-jun-2011.csv,72
5540,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Church of England,,Child Maintenance,0,186497_ministers-meetings-apr-jun-2011.csv,73
5541,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Childrens Society,,Child Maintenance,0,186497_ministers-meetings-apr-jun-2011.csv,74
5542,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Public,,Independent Living Allowance and disability issues,0,186497_ministers-meetings-apr-jun-2011.csv,75
5542,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Commercial Services Union,,Independent Living Allowance and disability issues,0,186497_ministers-meetings-apr-jun-2011.csv,75
5543,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Working Families,,Child Maintenance,0,186497_ministers-meetings-apr-jun-2011.csv,76
5544,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Motability,,Disability living allowance,0,186497_ministers-meetings-apr-jun-2011.csv,77
5545,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Voluntary Organisation of Disability Groups,,Disability issues,0,186497_ministers-meetings-apr-jun-2011.csv,78
5545,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,Association of Directors of Adult Social Services,,Disability issues,0,186497_ministers-meetings-apr-jun-2011.csv,78
5546,"Parliamentary Under-Secretary of State , Maria Miller MP",,Department for Work and Pensions,06-2011,06-2011,South East Network of Disabled People,,User led organisations,0,186497_ministers-meetings-apr-jun-2011.csv,79
5547,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,04-2011,04-2011,Expert Advisers,,Support for Mortgage Interest,0,186497_ministers-meetings-apr-jun-2011.csv,80
5548,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,04-2011,04-2011,Association of British Insurers,,Mesothelioma compensation scheme,0,186497_ministers-meetings-apr-jun-2011.csv,81
5548,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,04-2011,04-2011,Zurich,,Mesothelioma compensation scheme,0,186497_ministers-meetings-apr-jun-2011.csv,81
5548,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,04-2011,04-2011,,,Mesothelioma compensation scheme,0,186497_ministers-meetings-apr-jun-2011.csv,81
5548,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,04-2011,04-2011,Aviva,,Mesothelioma compensation scheme,0,186497_ministers-meetings-apr-jun-2011.csv,81
5549,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,04-2011,04-2011,MIND,,Welfare Reform,0,186497_ministers-meetings-apr-jun-2011.csv,82
5550,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,04-2011,04-2011,Barclays PLC,,Credit Union feasibility study,0,186497_ministers-meetings-apr-jun-2011.csv,83
5551,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Zurich,,Mesothelioma compensation scheme,0,186497_ministers-meetings-apr-jun-2011.csv,84
5551,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Association of British Insurers,,Mesothelioma compensation scheme,0,186497_ministers-meetings-apr-jun-2011.csv,84
5551,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,,,Mesothelioma compensation scheme,0,186497_ministers-meetings-apr-jun-2011.csv,84
5551,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Aviva,,Mesothelioma compensation scheme,0,186497_ministers-meetings-apr-jun-2011.csv,84
5552,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Centrepoint,,Housing,0,186497_ministers-meetings-apr-jun-2011.csv,85
5553,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Social Finance,,Jam Jar accounts,0,186497_ministers-meetings-apr-jun-2011.csv,86
5554,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Groundwork UK,,Work Programme and youth unemployment,0,186497_ministers-meetings-apr-jun-2011.csv,87
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Gingerbread,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Citizens Advice,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Daycare trust,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Every Disabled Child Matters,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Save the Children,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Family Action,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Trades Union Congress,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Child Poverty Action Group,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Working Families,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Barnardos,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,4 Children,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Equality,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Human Rights Commission,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,National Childrens Bureau,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,Childrens Society,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,National Day Nursery Association,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
5555,"Parliamentary Under-Secretary of State , Lord Freud",,Department for Work and Pensions,05-2011,05-2011,National Childminding Association,,Childcare seminar,0,186497_ministers-meetings-apr-jun-2011.csv,88
